Latitude,Longitude,TotalAssessedValue,LotSizeOrArea,SalesPriceFromAssessment,YearBuilt,NumberOfBedrooms,NumberOfBaths,NumberOfPartialBaths,GarageParkingNumberOfCars,GarageTypeParking_Type Not Specified,PoolType_No Pool,PoolType_Pool w/Hot Tub/Spa,CountyLandUseDescription_CONDOMINIUM,CountyLandUseDescription_SINGLE FAMILY RESIDENTIAL
0.6976329885153213,0.8181198523146196,0.04342484336390418,0.16211629950607556,0.0841181506849315,0.29411764705882354,0.5,0.6,0.0,0.75,1,0,1,0,1
0.6925379161272405,0.8038057370065557,0.06159958600632651,0.16696463743522924,0.16095890410958905,0.29411764705882354,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7046520742526818,0.8152797500708451,0.031458625026733765,0.14393503227174934,0.06153681506849315,0.29411764705882354,0.6666666666666666,0.6,0.0,0.5,1,1,0,0,1
0.7072293020107223,0.8281927482723355,0.03571086659750407,0.18711554195327415,0.07587756849315068,0.29411764705882354,0.5,0.6,0.0,0.75,1,1,0,0,1
0.6779059133719274,0.6302186878727709,0.03978122649768164,0.1697827338565498,0.08872003424657535,0.7058823529411765,0.5,0.4,0.5,0.5,1,1,0,0,1
0.663440183375116,0.6259774685221537,0.058206046848299796,0.15654071088754887,0.15346746575342465,0.7058823529411765,0.5,0.4,0.5,0.5,1,1,0,0,1
0.6602691243363993,0.6233835084730172,0.0241881909930908,0.18081270264537438,0.047517123287671235,0.7058823529411765,0.5,0.4,0.5,0.5,1,0,1,0,1
0.6557560066034116,0.6168891413424519,0.051282192902273004,0.21250871185721645,0.11386986301369863,0.7058823529411765,0.5,0.4,0.5,0.5,1,1,0,0,1
0.6793786149479506,0.6051500520686143,0.051449346069806355,0.10226962819308506,0.11815068493150685,0.7058823529411765,0.5,0.4,0.5,0.5,1,1,0,0,1
0.6803524982482158,0.607554671968112,0.018637232980677737,0.10751189357898246,0.04205907534246575,0.7058823529411765,0.5,0.4,0.5,0.5,1,1,0,0,1
0.678689770662356,0.623818990817025,0.054624182299591865,0.10136056483136875,0.14597602739726026,0.7058823529411765,0.5,0.4,0.5,0.5,1,1,0,0,1
0.6701623534721385,0.6220013253810847,0.043915333200163116,0.1268446410714827,0.0896832191780822,0.7058823529411765,0.6666666666666666,0.4,0.5,0.5,1,1,0,0,1
0.6684996258862786,0.621338634857618,0.025828808154190242,0.10978455198327323,0.05607876712328767,0.7058823529411765,0.5,0.4,0.5,0.5,1,1,0,0,1
0.6694616325609607,0.6165672630881736,0.0213333928610332,0.12145086512529923,0.046875,0.7058823529411765,0.5,0.4,0.5,0.5,1,1,0,0,1
0.6757087376334759,0.6169838114172713,0.053972906304934634,0.14384412593557772,0.1502568493150685,0.7058823529411765,0.5,0.4,0.5,0.5,1,1,0,0,1
0.6657086188672353,0.6117012212439098,0.03898051756573438,0.10039089724553801,0.08711472602739725,0.7058823529411765,0.5,0.4,0.5,0.5,1,1,0,0,1
0.6686183921424477,0.6047335037395166,0.050391041756226704,0.10454228659737584,0.1254280821917808,0.6470588235294118,0.5,0.4,0.5,0.5,1,1,0,0,1
0.671611301796911,0.6022720817950197,0.05401762879078683,0.10454228659737584,0.12778253424657535,0.6470588235294118,0.5,0.4,0.5,0.5,1,1,0,0,1
0.6889868050689347,0.6787465682096926,0.024160575049854447,0.362382958092179,0.3968321917808219,0.29411764705882354,0.0,0.0,0.0,0.0,0,1,0,0,0
0.7166949726243712,0.7214238379248746,0.05120509839407153,0.06893730493015363,0.1366652397260274,0.6470588235294118,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7178232520576392,0.7436145034554366,0.05120509839407153,0.08484591376018909,0.1363441780821918,0.6470588235294118,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7186189859737353,0.7451292246520087,0.053698434513546695,0.08484591376018909,0.1363441780821918,0.6470588235294118,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7173600636587151,0.7344125721860053,0.027416955023140625,0.07890669979697584,0.06142979452054795,0.6470588235294118,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7157329659496892,0.7285619615639966,0.016512186148640667,0.069997878852156,0.03735017123287671,0.6470588235294118,0.3333333333333333,0.4,0.5,0.5,1,1,0,0,1
0.7230845972042217,0.7327085108397944,0.0171605471270674,0.08484591376018909,0.038527397260273974,0.6470588235294118,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7239159609971515,0.7342042980214565,0.053698434513546695,0.08484591376018909,0.13613013698630136,0.6470588235294118,0.5,0.4,0.5,0.5,1,1,0,0,1
0.725697454839096,0.737044400264962,0.02395882524232223,0.08727008272476591,0.05351027397260274,0.6470588235294118,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7296998776707426,0.7319132822114192,0.05120509839407153,0.07287657949759098,0.1384845890410959,0.6470588235294118,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7335479043693864,0.7308151093439448,0.044457756351897075,0.06893730493015363,0.09995719178082192,0.6470588235294118,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7358282164870887,0.7311748556280432,0.026278257630361828,0.08060361807217963,0.05586472602739726,0.6470588235294118,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7410183018800879,0.7385212534317139,0.04906946545046053,0.06893730493015363,0.1192208904109589,0.7058823529411765,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7416833929144319,0.7473255703872267,0.04850556323176496,0.07272506893730493,0.12992294520547945,0.7058823529411765,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7339279563890597,0.7542743538767098,0.034174883176889014,0.07636132238417018,0.07748287671232877,0.7058823529411765,0.3333333333333333,0.4,0.5,0.5,1,1,0,0,1
0.7378234895901205,0.7545583641011679,0.015211398511255185,0.06893730493015363,0.03574486301369863,0.7058823529411765,0.3333333333333333,0.4,0.5,0.5,1,1,0,0,1
0.732146462547031,0.760238568588448,0.01662418414065475,0.07636132238417018,0.03831335616438356,0.7058823529411765,0.5,0.4,0.5,0.5,1,1,0,0,1
0.726030000356268,0.7557512070434618,0.02994381382926658,0.0796339504863489,0.06763698630136987,0.7058823529411765,0.5,0.4,0.5,0.5,1,1,0,0,1
0.6374897564103733,0.6431695541038124,0.01869913872009922,0.10393624435623162,0.03638698630136986,0.7058823529411765,0.6666666666666666,0.4,0.5,0.5,1,1,0,0,1
0.6250430527678444,0.6425257975952557,0.04990254640475706,0.09508802763552619,0.11986301369863013,0.7058823529411765,0.5,0.4,0.5,0.5,1,1,0,0,1
0.6271333388757945,0.6391934109627433,0.05223824151492473,0.08793672919002454,0.11815068493150685,0.7058823529411765,0.5,0.4,0.5,0.5,1,1,0,0,1
0.6282378650578118,0.6376786897661711,0.03912312322816875,0.08954274112905669,0.08839897260273973,0.7058823529411765,0.5,0.4,0.5,0.5,1,1,0,0,1
0.6283566313138964,0.6495881851747375,0.033742923798100455,0.08484591376018909,0.07395119863013698,0.6470588235294118,0.6666666666666666,0.4,0.5,0.5,1,1,0,0,1
0.6293067613629953,0.6513111805358585,0.028305574707723595,0.08484591376018909,0.06314212328767123,0.6470588235294118,0.6666666666666666,0.6,0.0,0.5,1,1,0,0,1
0.627584650649051,0.6580516898607928,0.026021275936356912,0.08484591376018909,0.05757705479452055,0.6470588235294118,0.6666666666666666,0.6,0.0,0.5,1,1,0,0,1
0.6211831494436174,0.66233077724123,0.017529987078807003,0.08484591376018909,0.039597602739726026,0.7058823529411765,0.6666666666666666,0.6,0.0,0.5,1,1,0,0,1
0.6173945058729737,0.6554577298116563,0.016270700067229478,0.08484591376018909,0.03767123287671233,0.7058823529411765,0.5,0.4,0.5,0.5,1,1,0,0,1
0.6143303364647584,0.6498153933541964,0.019297023891166182,0.13778370352413563,0.04227311643835616,0.7058823529411765,0.5,0.4,0.5,0.5,1,1,0,0,1
0.6142472000855077,0.6463694026316853,0.059923605095693847,0.14890457864913184,0.15346746575342465,0.7058823529411765,0.6666666666666666,0.6,0.0,0.5,1,0,1,0,1
0.61652751220321,0.6425257975952557,0.017683485696629045,0.09139116996454653,0.04023972602739726,0.7058823529411765,0.6666666666666666,0.6,0.0,0.5,1,1,0,0,1
0.6334517037019772,0.6230048281737396,0.02579467177991198,0.11736007999757583,0.057148972602739725,0.7058823529411765,0.6666666666666666,0.6,0.0,0.5,1,1,0,0,1
0.6280597156735583,0.6256934582976955,0.03310698999413008,0.08981546013757159,0.07534246575342465,0.7058823529411765,0.6666666666666666,0.6,0.0,0.5,1,1,0,0,1
0.6267770401073718,0.626545488970801,0.014151713400513717,0.0872094785006515,0.033818493150684935,0.7058823529411765,0.5,0.4,0.5,0.5,1,1,0,0,1
0.6210525065618653,0.6338161507148315,0.026194642691118437,0.08814884397442502,0.056292808219178085,0.7058823529411765,0.5,0.4,0.5,0.5,1,1,0,0,1
0.6411477570992649,0.6501562056233847,0.03321162373461447,0.12702645374382596,0.0740582191780822,0.7647058823529411,0.6666666666666666,0.6,0.0,0.5,1,1,0,0,1
0.6384398864594723,0.6451954937043016,0.02487667180016367,0.10784521681161177,0.05543664383561644,0.7058823529411765,0.6666666666666666,0.6,0.0,0.5,1,1,0,0,1
0.6411715103505156,0.65663163873904,0.05153073639140015,0.11799642435077724,0.1427654109589041,0.6470588235294118,0.5,0.4,0.5,0.5,1,1,0,0,1
0.6368246653760294,0.6589226545488083,0.025639332099207515,0.08484591376018909,0.05800513698630137,0.6470588235294118,0.5,0.4,0.5,0.5,1,1,0,0,1
0.6332735543177238,0.6684464640727869,0.02212221159519814,0.09251234811066332,0.04805222602739726,0.6470588235294118,0.5,0.4,0.5,0.5,1,1,0,0,1
0.6273114882599636,0.663561488213613,0.01662418414065475,0.08696706160419382,0.038420376712328765,0.7058823529411765,0.5,0.4,0.5,0.5,1,1,0,0,1
0.6282853715602288,0.6653223516045542,0.01948435203945275,0.08696706160419382,0.0409888698630137,0.7058823529411765,0.6666666666666666,0.6,0.0,0.5,1,1,0,0,1
0.6311357617073567,0.6710025560921032,0.020140921089896954,0.13545044089573044,0.04419948630136986,0.7058823529411765,0.6666666666666666,0.6,0.0,0.5,1,1,0,0,1
0.6949845010036132,0.6042601533654196,0.029508249035666605,0.07575528014302597,0.06678082191780822,0.7647058823529411,0.5,0.4,0.5,0.5,1,1,0,0,1
0.686433330562145,0.6247656915649498,0.0322311043278172,0.08457319475167419,0.0721318493150685,0.7647058823529411,0.5,0.6,0.0,0.5,1,1,0,0,1
0.6923953966199051,0.6302944239326802,0.004975779283562653,0.08233083845944063,0.04013270547945205,0.7647058823529411,0.5,0.4,0.5,0.5,1,1,0,0,1
0.6942600268411847,0.6347439174475772,0.02681469732772791,0.10926941607830065,0.059075342465753425,0.7647058823529411,0.5,0.4,0.5,0.5,1,1,0,0,1
0.6989869238351754,0.6356338161507719,0.051463767729052,0.08060361807217963,0.13741438356164384,0.7647058823529411,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7043076521098424,0.5972166998011171,0.03780576602484146,0.08157328565801036,0.08476027397260275,0.8235294117647058,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7120630886352145,0.6062671589509988,0.033106913283176644,0.0831186933729281,0.07534246575342465,0.8235294117647058,0.5,0.6,0.0,0.5,1,1,0,0,1
0.7087138802123286,0.610527312316526,0.02085816850450769,0.08242174479561225,0.046875,0.8235294117647058,0.5,0.6,0.0,0.5,1,1,0,0,1
0.7111842183398676,0.611758023288909,0.050228261113039116,0.0857549771219054,0.11815068493150685,0.8235294117647058,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7080131593011508,0.6305216321121392,0.039514272379730264,0.090451804490773,0.08818493150684932,0.8235294117647058,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7033456454352447,0.6272649815392669,0.04998401343730429,0.07842186600406048,0.140625,0.8235294117647058,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7045451846221804,0.6266212250307103,0.050228261113039116,0.07811884488348837,0.13784246575342465,0.8235294117647058,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7040107364695886,0.6158099024898875,0.021975310119371448,0.08533074755310445,0.04997859589041096,0.8235294117647058,0.5,0.4,0.5,0.5,1,1,0,0,1
0.9034074038883951,0.9023004828173309,0.01744936386674755,0.2272658404290779,0.0390625,0.0,0.5,0.4,0.0,0.5,1,0,0,0,1
0.9088587750448143,0.895427435387488,0.04620331409729465,0.13635950425744675,0.09995719178082192,0.29411764705882354,0.5,0.4,0.0,0.5,1,0,0,0,1
0.911851684699362,0.897358704913427,0.065120081792287,0.13635950425744675,0.1421232876712329,0.29411764705882354,0.6666666666666666,0.6,0.0,0.5,1,1,0,0,1
0.912029834083531,0.9047429707469178,0.022816982700452626,0.13635950425744675,0.04858732876712329,0.29411764705882354,0.6666666666666666,0.6,0.0,0.5,1,1,0,0,1
0.9109846910295982,0.9107829215182962,0.06463243026130512,0.13635950425744675,0.1699486301369863,0.058823529411764705,0.6666666666666666,0.6,0.0,0.5,1,1,0,0,1
0.9150702502404956,0.9073179967811442,0.032775982230061056,0.13635950425744675,0.07320205479452055,0.058823529411764705,0.5,0.4,0.0,0.5,1,1,0,0,1
0.915331536004,0.9044778945373697,0.023806323866894834,0.13635950425744675,0.05136986301369863,0.058823529411764705,0.6666666666666666,0.6,0.0,0.5,1,1,0,0,1
0.9151296333685801,0.8934014957869988,0.03886054163456313,0.13635950425744675,0.08347602739726027,0.058823529411764705,0.6666666666666666,0.6,0.0,0.5,1,1,0,0,1
0.9211273293031741,0.9031714475053464,0.04586824065269361,0.13635950425744675,0.10102739726027397,0.058823529411764705,0.5,0.4,0.5,0.5,1,1,0,0,1
0.9194527250917311,0.9121651046102288,0.016977438081219716,0.13635950425744675,0.0389554794520548,0.058823529411764705,0.5,0.4,0.0,0.5,1,1,0,0,1
0.9180394066437926,0.9229385591215006,0.034813885418996764,0.13635950425744675,0.05843321917808219,0.058823529411764705,0.6666666666666666,0.6,0.0,0.5,1,0,1,0,1
0.9126592952410412,0.9216131780742982,0.0399647190982965,0.13635950425744675,0.08732876712328767,0.058823529411764705,0.6666666666666666,0.6,0.0,0.5,1,1,0,0,1
0.9122673665957847,0.9286944996686899,0.03241735852275569,0.13635950425744675,0.0682791095890411,0.058823529411764705,0.6666666666666666,0.6,0.0,0.5,1,0,1,0,1
0.9154384256345014,0.9303038909400815,0.031291318437293554,0.13635950425744675,0.07170376712328767,0.058823529411764705,0.5,0.4,0.0,0.5,1,1,0,0,1
0.915331536004,0.9421565843036485,0.020170915072689765,0.13635950425744675,0.036494006849315065,0.058823529411764705,0.5,0.4,0.5,0.5,1,1,0,0,1
0.904856352213252,0.926479219918562,0.02025583409814154,0.13635950425744675,0.03606592465753425,0.058823529411764705,0.5,0.4,0.5,0.5,1,1,0,0,1
0.9034311571396458,0.9355675470982637,0.04918560583396006,0.13635950425744675,0.1095890410958904,0.058823529411764705,0.5,0.4,0.0,0.5,1,1,0,0,1
0.9066259694295289,0.9418915080941004,0.06669250291578334,0.15151056028605195,0.14533390410958905,0.058823529411764705,0.5,0.4,0.5,0.5,1,0,0,0,1
0.9070654045772867,0.9543122219065837,0.06367469400767785,0.15151056028605195,0.15881849315068494,0.058823529411764705,0.6666666666666666,0.6,0.0,0.5,1,1,0,0,1
0.9021128516965412,0.9548234403105008,0.04083638566217048,0.15151056028605195,0.08904109589041095,0.058823529411764705,0.6666666666666666,0.6,0.0,0.5,1,1,0,0,1
0.9033717740115613,0.957322730284818,0.034181096764117194,0.15151056028605195,0.0759845890410959,0.058823529411764705,0.5,0.4,0.5,0.5,1,1,0,0,1
0.9047138327058324,0.9989396951623457,0.023050030576986038,0.15151056028605195,0.047517123287671235,0.058823529411764705,0.6666666666666666,0.6,0.0,0.5,1,1,0,0,1
0.9035499233957305,0.9708226829498657,0.034954419885688405,0.15151056028605195,0.07748287671232877,0.058823529411764705,0.5,0.4,0.5,0.5,1,1,0,0,1
0.9008064228791041,0.965956641105602,0.027712522326722996,0.15151056028605195,0.020012842465753425,0.058823529411764705,0.5,0.4,0.0,0.5,1,1,0,0,1
0.8985736172639031,0.9613935435007065,0.023372216581410112,0.15151056028605195,0.04805222602739726,0.058823529411764705,0.6666666666666666,0.6,0.0,0.5,1,1,0,0,1
0.9027541894797187,0.9389378017608655,0.020528157982833316,0.15151056028605195,0.004815924657534247,0.058823529411764705,0.5,0.4,0.5,0.5,1,1,0,0,1
0.8716255537476445,0.9945091356620898,0.01619920545862871,0.12120844822884155,0.030607876712328768,0.058823529411764705,0.6666666666666666,0.4,0.5,0.5,1,1,0,0,1
0.8904737585956914,0.9988639591024364,0.05321952803125634,0.12120844822884155,0.12457191780821918,0.058823529411764705,0.6666666666666666,0.4,0.5,0.5,1,1,0,0,1
0.8939298566491631,1.0,0.028963677977236486,0.12120844822884155,0.06571061643835617,0.058823529411764705,0.5,0.4,0.5,0.5,1,1,0,0,1
0.8958894998752767,0.9996781217457217,0.056309061680822906,0.12120844822884155,0.14918664383561644,0.058823529411764705,0.6666666666666666,0.4,0.5,0.5,1,1,0,0,1
0.8987517666480722,0.983470604941808,0.022823196287680803,0.12120844822884155,0.05051369863013699,0.058823529411764705,0.6666666666666666,0.4,0.5,0.5,1,1,0,0,1
0.9000106889630923,0.9772034459907015,0.01389595908176375,0.12120844822884155,0.027183219178082193,0.058823529411764705,0.5,0.4,0.5,0.5,1,1,0,0,1
0.9004857539875996,0.9736438511784611,0.019966480381787347,0.12120844822884155,0.04216609589041096,0.058823529411764705,0.6666666666666666,0.4,0.5,0.5,1,1,0,0,1
0.859119466977031,0.9899839060872834,0.024772498325399888,0.13635950425744675,0.04987157534246575,0.058823529411764705,0.8333333333333334,0.4,0.5,0.5,1,0,0,0,1
0.8590363305977802,0.9829215185078017,0.016774000632711943,0.13635950425744675,0.03146404109589041,0.058823529411764705,0.5,0.4,0.5,0.5,1,1,0,0,1
0.8592619864843662,0.9797406039951079,0.032359595174819664,0.13635950425744675,0.07384417808219178,0.058823529411764705,0.3333333333333333,0.4,0.0,0.5,1,1,0,0,1
0.8595589021247044,0.9733030389092727,0.03434019528153994,0.13635950425744675,0.0721318493150685,0.058823529411764705,0.6666666666666666,0.4,0.5,0.5,1,0,0,0,1
0.8944643048017549,0.9805547666381241,0.013895805659856882,0.12120844822884155,0.027183219178082193,0.058823529411764705,0.5,0.4,0.5,0.5,1,1,0,0,1
0.8935260513783235,0.987427814067967,0.014140973867032915,0.12120844822884155,0.027611301369863013,0.058823529411764705,0.5,0.4,0.5,0.5,1,1,0,0,1
0.8821838739177276,0.979267253621011,0.02423529151849946,0.12120844822884155,0.053189212328767124,0.058823529411764705,0.5,0.4,0.5,0.5,1,1,0,0,1
0.8814593997553836,0.985685884691667,0.015047620625672947,0.12120844822884155,0.02889554794520548,0.058823529411764705,0.5,0.4,0.5,0.5,1,1,0,0,1
0.8744521906436061,0.9774874562148906,0.026382891370846217,0.12120844822884155,0.055008561643835614,0.058823529411764705,0.5,0.4,0.5,0.5,1,1,0,0,1
0.8710079692158019,0.9866325854395918,0.01679586325444072,0.12120844822884155,0.031035958904109588,0.058823529411764705,0.6666666666666666,0.4,0.5,0.5,1,1,0,0,1
0.8712098718512217,0.9832244627471699,0.02381269087602988,0.12120844822884155,0.04580479452054795,0.058823529411764705,0.3333333333333333,0.4,0.0,0.5,1,0,1,0,1
0.8718393330087318,0.9768436997063341,0.03444183729484039,0.12120844822884155,0.0780179794520548,0.058823529411764705,0.5,0.4,0.5,0.5,1,1,0,0,1
0.870390384683875,0.9679825807060911,0.04688818948955611,0.13635950425744675,0.09931506849315068,0.058823529411764705,0.5,0.4,0.0,0.5,1,0,0,0,1
0.8720174823929009,0.9684937991100082,0.016775458140827197,0.13635950425744675,0.03146404109589041,0.058823529411764705,0.6666666666666666,0.4,0.5,0.5,1,1,0,0,1
0.8858181213553684,0.9704440026505882,0.018331002854568,0.13635950425744675,0.04141695205479452,0.11764705882352941,0.5,0.4,0.5,0.5,1,1,0,0,1
0.888573498497578,0.9607876550222391,0.020035750372738522,0.12120844822884155,0.0371361301369863,0.11764705882352941,0.6666666666666666,0.4,0.5,0.5,1,1,0,0,1
0.8871007969215549,0.9618100918298041,0.01680046591164678,0.12120844822884155,0.03788527397260274,0.11764705882352941,0.5,0.4,0.5,0.5,1,1,0,0,1
0.8853905628332781,0.9624349143234506,0.05060583242584275,0.12120844822884155,0.1170804794520548,0.058823529411764705,0.3333333333333333,0.4,0.0,0.5,1,1,0,0,1
0.8821838739177276,0.9623591782635413,0.026861337587415966,0.12120844822884155,0.06035958904109589,0.058823529411764705,0.5,0.4,0.5,0.5,1,1,0,0,1
0.8683713583296769,0.9591593297356684,0.019759667651328465,0.13635950425744675,0.039597602739726026,0.058823529411764705,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7673962873668365,0.8332102622361488,0.01442733585620317,0.1090876034059574,0.03296232876712329,0.29411764705882354,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7706742360360548,0.8382845782446924,0.02926929441571875,0.1090876034059574,0.055008561643835614,0.058823529411764705,0.6666666666666666,0.6,0.5,0.5,1,1,0,0,1
0.7722894571194132,0.8450250875696267,0.024528097227758196,0.1090876034059574,0.04922945205479452,0.058823529411764705,0.5,0.4,0.5,0.5,1,0,1,0,1
0.770935521799559,0.8523904193884766,0.019228290876889046,0.1090876034059574,0.039597602739726026,0.058823529411764705,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7683345407902679,0.8667234687114507,0.02460664924407492,0.1090876034059574,0.052440068493150686,0.058823529411764705,0.5,0.4,0.0,0.5,1,1,0,0,1
0.7674437938692535,0.8714191044209857,0.01940142749879027,0.1090876034059574,0.03831335616438356,0.058823529411764705,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7661373650518164,0.8785193600302875,0.015731882330306934,0.1090876034059574,0.03595890410958904,0.058823529411764705,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7656147935248921,0.8809997159896945,0.04436324845726602,0.1090876034059574,0.0997431506849315,0.058823529411764705,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7656623000273091,0.8564991006341852,0.012888207286497307,0.1090876034059574,0.025684931506849314,0.058823529411764705,0.5,0.4,0.0,0.5,1,1,0,0,1
0.7630256891411841,0.8705481397329702,0.017694301941063282,0.1090876034059574,0.0370291095890411,0.058823529411764705,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7626100072447614,0.8728959575877377,0.05401762879078683,0.1090876034059574,0.12778253424657535,0.058823529411764705,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7604009548807267,0.8699611852691438,0.019561599969561094,0.1090876034059574,0.045376712328767124,0.058823529411764705,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7635720139194434,0.8501372716082594,0.05326586144713066,0.1090876034059574,0.12029109589041095,0.058823529411764705,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7623724747325077,0.8314115308151185,0.02126281878387364,0.1090876034059574,0.04762414383561644,0.058823529411764705,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7593439352011263,0.8361261005395636,0.028194497247150726,0.1090876034059574,0.06292808219178082,0.058823529411764705,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7588807468022022,0.848281738142499,0.04607152467929452,0.1090876034059574,0.1053082191780822,0.058823529411764705,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7533818691433661,0.8619710309569164,0.05122427613243011,0.1090876034059574,0.1312071917808219,0.058823529411764705,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7548664473449724,0.8582410300102162,0.021374893486841157,0.1090876034059574,0.0488013698630137,0.058823529411764705,0.5,0.4,0.0,0.5,1,1,0,0,1
0.7490231475432968,0.8653412856195181,0.012258180225941374,0.1090876034059574,0.00449486301369863,0.058823529411764705,0.5,0.4,0.0,0.5,1,1,0,0,1
0.7517191415575063,0.8714569724508059,0.011995215077568582,0.1090876034059574,0.0062071917808219175,0.058823529411764705,0.5,0.4,0.0,0.5,1,1,0,0,1
0.7930141688143229,0.8693363627757663,0.01267863296171479,0.12120844822884155,0.0253638698630137,0.058823529411764705,0.3333333333333333,0.4,0.0,0.5,1,1,0,0,1
0.78752716778107,0.8754899176368742,0.05595028455161067,0.12120844822884155,0.1309931506849315,0.058823529411764705,0.6666666666666666,0.4,0.5,0.5,1,1,0,0,1
0.7807099846791292,0.8565748366940945,0.014640975861517705,0.12120844822884155,0.03296232876712329,0.058823529411764705,0.3333333333333333,0.4,0.0,0.5,1,1,0,0,1
0.7770638606159053,0.8613462084635389,0.04918560583396006,0.12120844822884155,0.1095890410958904,0.058823529411764705,0.3333333333333333,0.4,0.0,0.5,1,1,0,0,1
0.7804605755412924,0.8699043832244135,0.01650136990420643,0.12120844822884155,0.03574486301369863,0.058823529411764705,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7838572904665952,0.8705102717031501,0.021121056941927046,0.12120844822884155,0.050299657534246575,0.058823529411764705,0.3333333333333333,0.4,0.0,0.5,1,1,0,0,1
0.7771351203695729,0.8768531667138967,0.014327765038645444,0.12120844822884155,0.027825342465753425,0.058823529411764705,0.3333333333333333,0.4,0.0,0.5,1,1,0,0,1
0.7744391263554478,0.8751112373378657,0.030924409947017277,0.12120844822884155,0.06956335616438356,0.058823529411764705,0.6666666666666666,0.4,0.5,0.5,1,1,0,0,1
0.7830853098017498,0.8447978793901678,0.014793860791712271,0.12120844822884155,0.02675513698630137,0.058823529411764705,0.3333333333333333,0.4,0.0,0.5,1,0,0,0,1
0.7738809249516053,0.8519738710593789,0.04705334817230017,0.12120844822884155,0.12564212328767124,0.058823529411764705,0.3333333333333333,0.4,0.0,0.5,1,1,0,0,1
0.7727763987695879,0.8578623497112078,0.04990254640475706,0.12120844822884155,0.1384845890410959,0.058823529411764705,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7687739759379413,0.8780838776862797,0.04027478477207795,0.12120844822884155,0.09246575342465753,0.058823529411764705,0.5,0.4,0.5,0.5,1,1,0,0,1
0.7771945034976574,0.900123071097023,0.02639616236579035,0.12120844822884155,0.04580479452054795,0.058823529411764705,0.3333333333333333,0.4,0.0,0.5,1,1,0,0,1
0.7804368222900417,0.8846350468615752,0.01970213443625274,0.12120844822884155,0.04473458904109589,0.058823529411764705,0.3333333333333333,0.4,0.0,0.5,1,1,0,0,1
0.8179313293507159,0.9120136324906792,0.10983428286151495,1.0,0.22913099315068494,0.29411764705882354,0.0,0.0,0.0,0.0,0,1,0,0,0
0.8887872777586654,0.8087096468806395,0.0572100318289088,0.15151056028605195,0.14169520547945205,0.11764705882352941,0.5,0.4,0.0,0.5,1,0,0,0,1
0.8885141153695779,0.7580611568681401,0.027311093907401288,0.15151056028605195,0.043450342465753425,0.11764705882352941,0.6666666666666666,0.6,0.0,0.5,1,0,1,0,1
0.884084134015841,0.746416737669122,0.058008132588439294,0.15151056028605195,0.1465111301369863,0.11764705882352941,0.5,0.4,0.0,0.5,1,0,0,0,1
0.8806874190904538,0.7505632869449198,0.017981737883581615,0.15151056028605195,0.038741438356164386,0.11764705882352941,0.5,0.4,0.0,0.5,1,1,0,0,1
0.8851649069466077,0.7649531383128931,0.0268611841655091,0.15151056028605195,0.06035958904109589,0.11764705882352941,0.5,0.4,0.0,0.5,1,1,0,0,1
0.8858299979809515,0.7810281170121672,0.04592186160914419,0.15151056028605195,0.10102739726027397,0.11764705882352941,0.6666666666666666,0.6,0.0,0.5,1,1,0,0,1
0.8765187235003055,0.7826375082835588,0.02870777023657965,0.15151056028605195,0.03927654109589041,0.11764705882352941,0.5,0.6,0.5,0.5,1,0,1,0,1
0.8787515291155908,0.7780744106786632,0.01790456666442671,0.15151056028605195,0.033818493150684935,0.11764705882352941,0.5,0.4,0.0,0.5,1,1,0,0,1
